id,text,Offensive,HateSpeech
1331,RT @USER هو الى جاب 37% دول يعمل بيهم ايه🤔<LF>=يكمل عليهم ويجب شبشب👡👡 <LF>معيش فلوس 🐸<LF>=خلاص صبح بيهم على مسر🔫😂,NOT_OFF,NOT_HS
1332,@USER اكثر واحد صدمني 😣😂💔 حتى سؤاله اللي حاطه زي الزفت 😕,OFF,NOT_HS
1333,بدال لا تطبلون لها يا توقفونها عند حدها يا ما تتكلمون في الموضوع الله يقرفكم 🐑🐑🐑🐑🐑<LF>#الا_النمران_يالخرفان,OFF,NOT_HS
1334,#بايع_الكليجا<LF>خلاص مسخت الهرجة والله اش دا قرفتو عيشت الرجال😷,OFF,HS6
1335,@USER لا دامك فيه تشفطين بفمك يا جزمة😴👞,OFF,NOT_HS
1336,الظرافة دي هرمون في الإنسان <LF><LF>إذا إنت ما عندك الهرمون ده<LF>م تحاول تولدو من العدم <LF><LF>لأنو ح تولدنا معاك☺☺☺🔪,OFF,NOT_HS
1337,"RT @USER سخيف ينقل سالفة سخيف ممزوجة بشوية كذب للبيع .. وسيشتريها ال ""امبييييع"" 🐑🐑🐑 URL",OFF,NOT_HS
1338,@USER لو لعب فهودي تفوزون غير كذا برا 🐸😂,NOT_OFF,NOT_HS
1339,@USER نعم 👊👊😂😂😂,NOT_OFF,NOT_HS
1340,RT @USER #وبغزل_عرآقي😴👌<LF><LF>ضـمـ شـوفگ آلي لغيري آلنظـر مـننوع<LF>تصـد لعيون غيري شـحدهآ وشـحدگ🙊🔪<LF><LF> وگل شـي إلي بيہ لگ ي آلتدري آمـوتن بيگ<LF>  آ…,NOT_OFF,NOT_HS
1341,عيب أكون مطفية نعس، وما أعرف أنام ئي 😤,NOT_OFF,NOT_HS
1342,RT @USER أغرد بالعام ،، وهم يردون بالخاص 😂😂😂😂💔🔪<LF>خايفين من منو  بالله ؟؟ <LF>فصفضوو  بتفهم وضعكم 😂🏃‍♀️,NOT_OFF,NOT_HS
1343,@USER انتظروني ما تبدو بحاجة الا لمن أوصل 😈🔪⛏,NOT_OFF,NOT_HS
1344,RT @USER الأولاد اللي بيدخلوا تويتر بأكونتات بنات ... عيب يا واد  منك له له له...🔪🔪💣💣,NOT_OFF,NOT_HS
1345,@USER احسك غريبه بالاسم 😤,NOT_OFF,NOT_HS
1346,فيه ناس ودي ماعندهم نت 😤,NOT_OFF,NOT_HS
1347,@USER ابوو طبيع مايغير طبعه اجل تبينا نسامحك ي اصيل👐😡😒,NOT_OFF,NOT_HS
1348,RT @USER جمال عارف قبل دعس الاهلي للاتحاد برباعية وبعدها 😂😂😂😂😂😂😂😂<LF>تذكرت البلوي يوم قال عليه حمار🐴🐴🐴🐴   #عوده_منصور_البلوي #زواج_الامير…,OFF,HS3
1349,@USER تدرين يالسبيكة أن الامير فيصل بن فهد الرئيس العام لرعاية الشباب وعضو اللجنة اللمبية رحمه الله هو من دفع تكاليف البطولة 🤢,NOT_OFF,NOT_HS
1350,واحنا الترند معنا 😷💩 URL,NOT_OFF,NOT_HS
1351,مين الزق الي قايل الجو يشبهني الجو صار غبار الحين 😡,OFF,NOT_HS
1352,#بايع_الكليجا<LF>وش فيهم الشباب انقهرو؟ ومستشرفين على البنات ؟<LF>خلاص صورن وحقن عنده ماهن متربيات!!<LF>نسيتو بنت ترامب والهنديه مصخرتو رجال السعوديه الاشراف<LF>🖕🏼<LF>وبعدين ذَا بايع الكليجا يجنن😀😩♥️مشالله,OFF,HS6
1353,ـييييث🤢🤮,NOT_OFF,NOT_HS
1354,الكل يدَّعي المثالية،لاأعلم أين يعيش السيئون في هذا العالم ؟😕😂🐸,NOT_OFF,NOT_HS
1355,الإملاء في إنهيار. بقينا ولا عربي ولا لغات. <LF>الواحد بيشوف هنا كوارث، والناس بتتعامل عادي كإن ده كلام طبيعي. 😠,NOT_OFF,NOT_HS
1356,@USER لاتهمل نفسك ياخي 😡😡,NOT_OFF,NOT_HS
1357,@USER لماذا يا نتفليكس لماذا ☹️👎,NOT_OFF,NOT_HS
1358,طايب انا كده غبت تلت مرات من محاضره حقوق الانسان 🐸🐸 هتحرم من الامتحان يعني ولا هتعمل اي 😹😹,NOT_OFF,NOT_HS
1359,RT @USER لو انه بنت حلوه كان قالوا عيب عليكم اترضاه لاختك ياشهوانيين يامتحرشين !<LF>لكن البنات عادي 👞 URL,OFF,HS6
1360,#تحرير_الكويت 🇰🇼 اي والله ابن الكلب طالعه من قلب 🔪 URL,OFF,NOT_HS
1361,هل تعلم أن المستشفى لديه الكثير من الأجنحة لكن لا يمكنه الطيران <LF>#صباح_الخير 🐸🐸,NOT_OFF,NOT_HS
1362,@USER طيب يلمع الشعر والجزم و...  <LF>والريحة 😷 وش حلها .,NOT_OFF,NOT_HS
1363,@USER فشلونا حسبي الله عليهم من بنات 😣😣<LF>ترا محنا كذا كلنا هاذي عينه تعبانه 😭<LF>وين الحياء الرجال استحى وهم لا وتصوير وغزل عيني عينك الله ياخذهن,OFF,HS6
1364,RT @USER خليكن ع الخاص😒 عم تتمعشقو مع بعض🐸<LF>تمعشقوا تمعشقوا 😂<LF>نهايتكم أغنية عراقية وسيجارة 😇<LF>و ندم و انتحار💔<LF>اه نسيت وبلوك كمان😂🏃💃✌,OFF,NOT_HS
1365,@USER ههههههههههههههههههههههههههههههههههههههههه من صرب لكرم 🤢🤢🤢😷😷,NOT_OFF,NOT_HS
1366,@USER بيخود شيدا😡😠,NOT_OFF,NOT_HS
1367,هذي جريمه بحقوق طبيعه ليش صايد خلي ورابط وحاط شيله لاحول ولاقوة الابالله. أمة أقرأ تجهل معنا الطبيعه واحترام الطبيعه واخلقيات الله يعينا علي هذي العقول عقيمه👇🏻😤🚨⚖️🌿✋🏻 URL,OFF,NOT_HS
1368,@USER شفت المنشن بزران محومين كبدي بالواقع وكالعاده اهلهم يشوفونهم ملائكه🤢😂,NOT_OFF,NOT_HS
1369,@USER ههههههه😆😂😂😆هههههه لا سطول فحم 😁😁👊🏻👊🏻,NOT_OFF,NOT_HS
1370,ياكرههي للناس المتناقضه يعععع يسدون النفس 🤢,OFF,NOT_HS
1371,@USER تخسي انت وياه ماطولون شيختكم وتاج راسكم ي قذر👊🏻👊🏻,OFF,NOT_HS
1372,RT @USER ودت الزانيه!  😠,OFF,NOT_HS
1373,🐏🐏: نحن الجفلن انتن منو<LF>🐑🐑: نحن الواقفات<LF>🐐: واقفات قنا!!  بءاءاءاءاءاءاءهههههههههاااااااااااااااي,OFF,HS5
1374,@USER تخسيين انتي والفلوبز حقينك😡,OFF,NOT_HS
1375,@USER هههههههههههههههههههههههههههههههههههههه 🤢,NOT_OFF,NOT_HS
1376,يروح زمن وتعيش صور شاهدة بتحكي عاللي فاتنا<LF>حبت مواقف تتحكي نضحك ونسرح ف حكايتنا <LF>👏📺🙉🎶🎶👏👍😝😘,NOT_OFF,NOT_HS
1377,RT @USER نفسيتي نفسية بدوي ذابح ناقته لضيف حضري ..<LF>.<LF>.<LF>.<LF>.<LF>وقاله : سوووري ما آكل لحم 😷😳😩💔<LF>.<LF>.<LF>😂😂😂😂😂😂😂,NOT_OFF,NOT_HS
1378,@USER قصدكم حليب الحمير التركي خلاص ماعاد فيه فائدة الشعب القطري 💩بكامله استحمر 😂😂😂😂😂😂😂😂😂😂😂😂😂😂,OFF,HS1
1379,@USER هذا و انا كنت امشي جنب الجدار ولا اسوي مشاكل ولا اعرف الا بس خمسة او ستة بالمدرسة كلها ، تدرين اتوقع محد جاهم ما قالوا عنه عبدة شيطان 😂😭 ربي ياخذ حقك منهم المرضى الله لا يبلانا بس 💩💩,OFF,NOT_HS
1380,اوكي حتى الشباب يغازلون <LF><LF>بسس مو مثل البنات يصورون ويرفعون اصواتهم 😷😷😷😷😷 #بايع_الكليجا URL,NOT_OFF,NOT_HS
1381,RT @USER مقصوده واحبها ونابحوا عندها بصراحه ماراح ترد عليكم لإنها صاااااددقه مو زي غيرها 👊🏻 URL,NOT_OFF,NOT_HS
1382,@USER هي من أمس 👊👊👊😊😊,NOT_OFF,NOT_HS
1383,@USER 🙆‍♀️🙆‍♀️<LF>احنا اتخلقنا لل heels 👠 يابنتي✋😂,NOT_OFF,NOT_HS
1384,@USER ويلك من الله🤣😂👊🏼اجل هلاص بصير انام جالسه,NOT_OFF,NOT_HS
1385,@USER ع حسب اي 😅🔪,NOT_OFF,NOT_HS
1386,لما كنا نعطي فرص ونسامح كثير ،هذا مو معناه ضعف فينا او غباء منا ؛ بس نسوي هالشي عشان لما نبعد : نبعد بضمير مرتاح ومت في مجال نلوم انفسنا<LF>نمت 😷😷,NOT_OFF,NOT_HS
1387,عبدالعزيز الغيامة :<LF> يثبت للجميع ان #الفيصلي و #الباطن لايشرفون للعب والتشرف بالسلام على راعي المباراة <LF>عل هم في نظره انهم ليسو مواطنين ؟!<LF>اتمنى من إدارة الفيصلي والباطن محاسبته قانونيا ..<LF>قال كارثة قال 👎🏼 URL,NOT_OFF,NOT_HS
1388,#بايع_الكليجا<LF>اسخف من كذا مافي .. اهنيكم 👎,OFF,NOT_HS
1389,@USER اسمع مين الي يتكلم <LF> تقولين كذا بس كلام الليل يمحيه النهار😤,NOT_OFF,NOT_HS
1390,@USER نفسك مررررراااا أوڤررر🤮🤮🤮🤮,NOT_OFF,NOT_HS
1391,😍✨ الله الله الحملة شجعتني اتبرع 😤🔥 @USER #كن_عونا #ساهم_بدمك #كن_عوناً URL,NOT_OFF,NOT_HS
1392,RT @USER ولد عيب 😒🔪,NOT_OFF,NOT_HS
1393,@USER وانت لحين تفكر تروح لهم ما تتعظون بعد كل اللي صار بعد تروح لهم 😡😡😡,NOT_OFF,NOT_HS
1394,RT @USER مو الكل😂😂👊🏻👊🏻👊🏻👊🏻👊🏻,NOT_OFF,NOT_HS
1395,@USER وع😷😂😂😂😂,NOT_OFF,NOT_HS
1396,@USER كفو يا #الملك_سلمان #ملك_الحزم_والعزم<LF>قفلت على القطريين المنفذ 😂🔒<LF>وتركتهم ينابحو بحوش قطر زي الكلاب 🐕<LF>ويشربو حليب الحمير طرررررق 🐴<LF>ويبوسو يد معلم الشاورما عندنا اوردغان 🐑😂<LF>ويطبلو  #للمستخبي_بالكهف عبدالملك الحوثي👰<LF><LF>هذا وهو فقط #قفل_المنفذ_🔒<LF>خرو صرعى😂<LF><LF>كيف لو غير ذلك 😈,OFF,HS1
1397,@USER انا ساكته اهو😷😷,NOT_OFF,NOT_HS
1398,ماشاء الله اشتهيتها😔😣 URL,NOT_OFF,NOT_HS
1399,🗣️ تصويت 🗣️<LF>.<LF>.<LF>برأيك ..<LF>الحب يأتي قبل الزواج 💍<LF>أو<LF>يأتي بعد الزواج 💑<LF><LF>( لا أتكلم عن الإعجاب )😠<LF><LF>#اصدقا_الوناسه_وينهم<LF>#افضح_معنفك<LF>#السعوديه_عز_وفخر<LF>#بايع_الكليجا<LF>#مهجوره_اربع_سنه_اريد_فك_قيودي<LF>#سعودياتxنطلبxاسقاطxالتعدد٦٠٠<LF>#داليا_مبارك<LF>#المعالجه_ام_ممدوح_في_ذمه_الله<LF>#Noor40,NOT_OFF,NOT_HS
1400,@USER اي😷😷,NOT_OFF,NOT_HS
1401,RT @USER الهندي قاعد يثبت للمعزّب إن الخروف 🐑صار صديقه علشان ما يذبحه 😂 URL,OFF,HS1
1402,RT @USER اتوقع #نظام_الحمدين علشان يتنظف لازم من الفلاش وكلوركس وليفة حديد .. 😷 😂,OFF,HS5
1403,@USER لبس كمام للاسف 👎,NOT_OFF,NOT_HS
1404,#صلاه_الجنازه_القادمه_انت<LF>لا ان شاءالله انت ماهو انا 👊🏻🔪,OFF,NOT_HS
1405,ريحة المستشفى🤢,NOT_OFF,NOT_HS
1406,ما رجعت من المدرسة الا وخلصت مسابقة الالف 😡😡 صارليي دهر انتظر!,NOT_OFF,NOT_HS
1407,@USER <LF>يعني غباء ؟<LF>يستخفون فينا ؟<LF>طيب واللي بسوريا يا ايران ؟ وتدخلكم السافر في سوريا ؟<LF><LF>شنو هالسياسه اللي تتبعها ايران ؟<LF>انتقام 😡,OFF,HS1
1408,@USER شبيك😡,NOT_OFF,NOT_HS
1409,@USER عيل ليش داش بمنشننا دام صباح الورد هشام 😤,NOT_OFF,NOT_HS
1410,@USER نصااابين 👎👎👎👎<LF>رفعت مليون تذكرة قبل ولاحد فادني,OFF,NOT_HS
1411,@USER من 🤔جد  طولت😠  في الmbc👹😈👺,NOT_OFF,NOT_HS
1412,@USER عزيز مسليمه عنه بعده 😷,NOT_OFF,NOT_HS
1413,@USER شكرًا على سوء التعامل 👎🏻,NOT_OFF,NOT_HS
1414,@USER من كثر ماجربت الشعور ذَا طفشت🙂🔪,NOT_OFF,NOT_HS
1415,@USER والله كل واحد صار يفتي من راسه المفروض يسن قانون يجرم هالشي على مواقع التواصل الاجتماعي بخصوص المواضيع الطبيه كل من فتح له حساب قام يفتي و يخوف الناس بدون مرجع و مصدر طبي موثوق 🙁 مثلا هابين بحمله لا لتطعيم الاطفال كثير امهات صارو ما يطعمو اطفالهم 👎🏻,NOT_OFF,NOT_HS
1416,@USER ممكن سؤال وبدون اي تعصب؟ ليش كبير جده؟ 🤣🐸,NOT_OFF,NOT_HS
1417,@USER اذا انت صوتك مخيس وترقعوا بالمؤثرات مو شرط الكل مثلك ي فهيم😒👊🏻,OFF,NOT_HS
1418,@USER انا حمار متابعك 💩🐕,OFF,NOT_HS
1419,@USER مش خايفة 👊👊👊هههههههه,NOT_OFF,NOT_HS
1420,@USER لك كم يوم تتغزلي في شخص علامه مايحس 😡,NOT_OFF,NOT_HS
1421,RT @USER والله ضار ومضر من جميع النواحي في ناس واقع معاهم بالساحق والماحق  ، قطيع جلد ومستشفيات نسأل الله السلامة 👌😤,NOT_OFF,NOT_HS
1422,@USER احسنتي ✊👊,NOT_OFF,NOT_HS
1423,#بايع_الكليجا هههههههههه مت ع تعليقات البنات والشباب اللي عندهم نصايح خلكم بمغربياتكم ابرك😂👊🏻 بوسه جماعيه للبنات,NOT_OFF,NOT_HS
1424,@USER <LF>يارباه ع اساس البرقع بيغطي عيونك الخضرا 😂😂<LF>ظلمتي المفضله يالشهبا 👊 <LF>ركزي فيها تحصلين نصايح وارشادات 🏃🏃,NOT_OFF,NOT_HS
1425,صباح  خير..<LF>مع ان ما من وراكم خير <LF>ولا فائده 😡 اصنااااااام 🔪,OFF,NOT_HS
1426,@USER هذا عقلك 👞,OFF,NOT_HS
1427,ياربي انا كيف حعدي من دي الماددددددده 😩😤😤😤😤😤😤,NOT_OFF,NOT_HS
1428,RT @USER كسمكم يامخانيث @USER 🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻,OFF,NOT_HS
1429,@USER اذا الفيلم مع مراد مابشوف ياكرهي له 😷,OFF,NOT_HS
1430,@USER داومي وخلي عنك العياره 👊😂😂,NOT_OFF,NOT_HS
1431,@USER ياعمري😣😭💔,NOT_OFF,NOT_HS
1432,@USER ي حبي مو كلشي يجي بالفلوس 😡😶,NOT_OFF,NOT_HS
1433,@USER يا عبيييط😡,OFF,NOT_HS
1434,@USER لما قلت كلب افتكرته بشار 🐕🐕🐕🐕🐕,OFF,NOT_HS
1435,@USER مااااشاااءالله بدل ما تقولين لا تنتحرين 👊🏻,NOT_OFF,NOT_HS
1436,قالت له : إثبت لي أنك تحبني<LF>فصل جواله من الشاحن وحط جوالها 💔🚶 <LF><LF>هذا هو الحب الحقيقــــــي <LF>ومن الحب ماشحن  🔪🌚<LF><LF>😂😂😂😂,NOT_OFF,NOT_HS
