id,text,Emotion,Offensive,Hate
1745,#الحيــااااة<LF><LF>الحياة<LF> #لاتخلُو<LF> من الخطأ ،<LF>فلا تجعل<LF> #الخطأ <LF>مُصيبة !<LF>صححه بعد<LF> #الوقوع<LF> فيه مرة أخرى ،<LF><LF>فما خُلقنا <LF>#مُتعلمين<LF> ولا<LF> #معصومين ،<LF>ومن لا يخطئ<LF> #لايتعلم..<LF><LF>✍#گ♥̨̥̬̩رستـ♥̨̥̬̩ين https://t.co/Itee6QdZwg,optimism,no,
2741,@ArkadCo صدقني أنك محظوظ وأنها ميزه ،<LF>وماذا لو بان حزنك وعرف الناس !<LF>ستفتح على نفسك باب التساؤلات والاستفهام ، ثم التنبيش وتكون محور حديث الجالسين تلوكك الألسن وبالأخير لن يعذروك ، قد تجد فيهم من يقول  يستاهل حقه وماجاه  <LF>وجود ساتر مغاير لحالتك النفسية الحقيقة قناع يحميك أنت أولا ..,optimism,no,
1590,2020 اعطتني دروس أتمنى 2021 حصة رسم,joy,no,
3226,@Mohamednasr9000 اعوز بلله حرام عليك جسمى قشعر,sadness,no,
8292,وكعادة بعض موظفي الوزارة ومسؤوليها حين يعجزون عن التعاطي مع اي مشكلة يتم تحويلها لمعركة شخصية يحاربون فيها الفرد بإفشاء معلوماته الخاصه #هدف_ينتهك_خصوصيه_المستخدمين,disgust,yes,not_hate
2236,RT @falkhereiji: #امنية_قانونية : <LF>١- مدونة قضائية ملزمة للقضاة.<LF>٢- تولي خريجي القانون القضاء التجاري والعمالي .,neutral,no,
287,مايجي مثلي لو تعبر بحور<LF>مايجي مثلي لو تصبر دهر ..,optimism,no,
1738,أتمنى أرتبط عن حب و قناعة,optimism,no,
8378,😂😂 ( قطر منفتحة جداً ) والله ندري من عام 95 لكن بما انه اعلان المفروض اللي مسوين انفسهم مايدرون 🤷‍♀️ <LF>يتفاجئون 🙆🏻‍♂️  ويجتمعون 😉 ويسحبون السفير الفلسطيني من قطر ويقولوا الجملة الشهيرة ، 🎤 ليش ياقطر 😫😭 https://t.co/kvwRuMznHp,disgust,yes,not_hate
7773,هذا منتحل حساب اللاعب  خالد <LF>ارجو الابلاغ عنه وحضره   ما ينتحل حساب  شخص الا شخص جبان ✖️❗️❗️❗️ https://t.co/DQnEl1IGrx,anger,yes,not_hate
4115,@OmarRazzaz فرحة ملطخة بالعار تدعي الحب وتحبس الأحرار كن نظن انك غير اصبح الغير ارحم منك شبعنا انشاءيات وكلام ناعم ياتي من بعده طعنات الخناجر,anger,yes,not_hate
5464,الزمالك المغفلق مسح ارضية الصالة بالواكلين ابوهم ٣-١ ختامه مسك 💪💪💪 https://t.co/VoD7zhKBl1,confidence,no,
5257,@lafaya326 @shatha46_ @s1m9s9 @dsehli1 انت مو صاحي والله<LF>اقول روح سو شي مفيد في حياتك بدال ما تزقزق,disgust,yes,not_hate
1923,🐠  سيوف بلدي 💯🐠<LF>وصل وصل وصل الان في نوارة الساحل  سيوف حي من البحر حالا جاي  😋🔥<LF>*توصيل الطلبات مجانِا*  <LF>*شوي الطلبات مجانا*<LF>*تنظيف الطلبات مجانا*<LF> العنوان : دمياط - رأس البر - شارع 77 - سوق مدينة العرائس.<LF>📞 تواصلوا معنا : - 01286474213<LF>0572520052 - 0572529192 https://t.co/jW848JSDae,neutral,no,
5102,@lWgqbgE5d2Zsiok @anas050anas @FNZtgbRczBG8eiw الحمدلله نسبة الفقر في السعودية 2%وهم الأرامل والعجزة ولهم ضمان ولازم على كل مستهلك للطاقة إن لايسرف ويقول فواتير وفواتير,confidence,no,
2827,مايحصل للفريق عبث عبث !!<LF>لا تقولي الفريق ناقص <LF>ضمك متذيل الترتيب وعلى ارضك <LF>لا تكتيك مدرب ولا لاعبين يحترمون الشعار هذه نتائج سوء التحضير بداية الموسم !!#التعاون,anger,no,
1684,عندي مشكلة اني اوصل ٣ الى اربع ايام وازل وعلى عذا الحال كيف اطلع من هذي الدائرة ابغى اوصل اسبوع اسبوتين<LF><LF>#كم_لك_بدون_إباحية<LF>#كم_لك_بدون_العاده_السريه,sadness,no,
5744,@v1qj6sv88FLjrwk كل اعلامي الشرعيه الاخونجيه يسيئوا للجنوب وللامارات من الرياض لم يحاسبهم احد لم نسمع لكم كلمه والعبيدي اعلامي حر يعبر عن رائيه وليس قيادي في المجلس,anger,yes,not_hate
1338,@SeaJstar هذي تسمى موتت حي تحس انك مايت بس انت مو مايت,pessimism,no,
3262,#معصتي_راحتي<LF><LF>اللي يتحكم في ترند السعودية مايخاف الله ولا خلقه<LF>الله ينتقم منهم ذبان الشياطين,anger,yes,not_hate
7523,زيادة التكليف الشرعية-كالجهاد والإمامة والقضاء- تابعة لزيادة التشريف<LF>https://t.co/bR5vbTgcBS…,neutral,no,
2742,قال رسول الله صلى الله عليه وسلم :<LF><LF>من سن سنة حسنة عمل بها بعده كان له أجره و مثل أجورهم من غير أن ينقص من أجورهم شيء و من سن سنة سيئة فعمل بها بعده كان عليه وزرها و مثل أوزارهم من غير أن ينقص من أوزارهم شيء . ‌,optimism,no,
993,@libyaalhadathtv ياللعار طرابلس تعاني من ارذال المرتزقه,disgust,yes,not_hate
7222,لـ حُثالة المجتمع 🏳️‍🌈: <LF>الله سبحانه ارسل عليكم اللعنة في الماضي <LF>وسيلعنكم في الحاضر وسيلعنكم في المستقبل .. وما ذلك على الله بـعزيز ❤️.<LF><LF> #AlwaysProud https://t.co/OakemsmwgH,disgust,yes,not_hate
650,@_RALF7 عامٍ جديد وحبك أكثر من العام ❤️,love,no,
5120,#فايق_وزاهر_اعلام_عاهر<LF>جمهور الاهلي مش بينسى و مع أول حضور جماهيري هتعرفو قيمتكم ايه، روحو اسالو مدحت شلبي الفتاكه ولا طال عمره، و انت يا زاهر متروحش تعيط لاونكل و تقوله بيشتمو عشان هتتفشخ انت و هو و ابقى اسأله جمهور الاهلي بيعمل ايه ف اللي بيجي ع السكه,anger,yes,not_hate
2902,@A7mdFatou7 ومين قالك ان بلطيم فاضية <LF>اه مصيفنا معفن وانا مابروحوش بس الناس بتحب الحاجة المعفنه بتبقي ليها ريحة وطعم مش شغل الفلاتر بتاعكم,anger,no,
2258,خدمات تسويقية متكاملة<LF>لمرشحين مجلس الامة<LF>- خدمات إخبارية ( تويتر )<LF>- نشر أخبار وانشطة المرشح<LF>- نشر برنامج المرشح<LF>- تغطية الديوانية و الندوة<LF>- إدارة حسابات المرشح في التواصل الاجتماعي<LF>أكثر من مليون متابع يرون أخبارك<LF>واتساب<LF>55308004<LF>99815996<LF>#تشاورية_شمر https://t.co/1NlC6hcFjt,neutral,no,
6433,مابيغطي الفاسد الا واحد افسد منو<LF>حزب ارهابي وفاسد!!<LF><LF>#حزب_الله_الارهابي<LF>#بهاء_الحريري,disgust,no,
7172,RT @M0220Yahya: يارب تعوضه الجنه جميع الدورات ماخذها وخدمه وطنه وربما عين نسأل الله يكفينا كل شيطان وهامه وكل عين لامه https://t.co/4opQnmg…,optimism,no,
2986,@DrAlaaSadek داخل غلي مروان  هو حضرتك شايف فيه حاجه تاتيه هو هلصان لوحده اصلا وازارو كميه الفرص اللي بيضيعها تخلي اب حد ينتقده فصه سادجه جدا ومش مره ولا اتنين ولا عشره,anger,no,
6576,بالعامية الكلية الاهلية يعني عبد بيد المستثمر وجايبك الطالب بفلوسه انت لا تحل ولا تربط بس دكول صار وتدلل #قرار_التعيين_الاهلي_مرفوض,anger,no,
2121,ارحمونا شويه سيمبسون ماله اي علاقة بالي جاي يصير مو كلشي تشوفوا هااا هذا طلع بكرتون سيمبسون انها مؤامرة ارحمونا,anger,no,
6825,@fahmkm2 المجد لدفيعه اخذو حلالنا حسبي الله عليهم,sadness,no,
7251,@Ahmedalsaleh_SY يبقا قابلني اذا عملت لك الشرعية أو السعوديه كهرباء <LF>والله كل وحده اوسخ من التانيه <LF>انت متخسرش موقعك في الشعب والثوره لان مسارك حاليا غلط تابع للشقيقه مطبل لاعداء الجنوب مطبل لمن يدعم الإرهاب لمن يقتل الشعب لمن يفجر المعسكرات لمن يدير الاغتيالات ستتحول من ثائر إلى عميل,anger,no,
4520,RT @negm153264: شوف حجه وكلمني بيها عشان وحشتني وانا مش هينفع اكلمك.,anticipation,no,
7932,تيهربوا من ديورهم عندهم فين يسكتوا من كلاب الليل 🤔.<LF>غريب التناقض لي انت فبه النهى ضد سعد رغم أن لي مشات معاه هي لي عرضت نفسها وتاوات معاه و هذا المنضر لقتي مبرر للراجل .<LF>يمكن انا فلتت ليا شي حلقة باش نفهم https://t.co/qyqOLjobfw,anger,no,
1564,فولو هنا ورتويت وانت معدى ووصلونى معاها ❤❤ https://t.co/cuyjBVzvoQ,anticipation,no,
7133,RT @Omania741: .... #صباح<LF>الخير... اللهم اجعله خير وارزقنا من كل خير واجعل فواتح الخير فيه يارب<LF>#صباح_الخير https://t.co/F2Y4lMxAqf,joy,no,
5114,#اليمن <LF>في ذكرى تأسيس المؤتمر <LF>هو يوم ذكرى الحزب الذي حكم الجمهورية منذ الوحدة 90 وحتى السقوط في 2015 <LF>لم يرى فيه اليمن الا البؤس والفقر والجهل والهجرة من الوطن <LF>25 عاماً ذاق فيها الشعب الكثير من المأسي التي اضاعت حاضرة ومستقبل ابنائه<LF>ولازالت اليمن تسير في هذا الطريق المظلم,pessimism,no,
2584,يا سمو رئيس مجلس الوزراء :<LF><LF>الإصلاح يأتي عبر :<LF><LF>١- تكويت جميع المستشارين في جميع القطاعات <LF><LF>٢- إلغاء نظام الربط الآلي بوزارة الشؤون <LF><LF>٣- تطبيق أشد العقوبات على أصحاب غسيل الأموال<LF><LF>٤- وضع رسوم على تحويلات الوافدين <LF><LF>٥- إنهاء عصر تجار الإقامات <LF><LF>اعقلها وتوكل على الله https://t.co/AX1MRw6cgu,neutral,no,
7006,كم انت عظيم ياوطني كل عام في تقدم ورقي وازدهار اللهم ادم على الملك سلمان وولي عهده الامين الامير محمد بن سلمان الصحه والبركه والتوفيق دامت وطني بأمن وأمان 🌹,joy,no,
2185,RT @SDN_BARQ: #السودان | رئيس الوزراء عبدالله حمدوك، يطلب إجتماعاً عاجلاً مع اللجنة المركزية لقوى الحرية والتغيير.<LF><LF>#برق_السودان https://t.…,neutral,no,
3196,@SaudiEmbassyUSA @GCC @UN ايران لابد من تكبيل اياديها في جميع انحاء العالم لانها اسهمت في زرع الخراب بجميع دول العالم ولها خلايا واذرع مجرمه وعصابات ومافيا في كل دول العالم وفي حال لم تكبل ستؤذي العالم اجمع بتصرفاتها الهوجاء والوقحه. وسيمتد اذاها,anger,yes,hate
